label,text
0,I was definitely hype for that Knicks and Nets game tonight &amp; give Brooklyn they 1st L fuck you #HurricaneSandy
2,I might act like tomorrow Valentine day and pamper my gf maybe then she'll feel better
2,Don't miss Plies at Belo Nightclub on Saturday 10/6 with Z90.3 | San Diego!! Get your tickets now -... http://t.co/hje8AvTl
2,Beautiful sunrise at the Washington Monument taken by @abpanphoto - http://t.co/bga98Srw
1,Meet the Dragon's Den at Social Media Week in #Vancouver on Sept 28 http://t.co/y8SQSA5s
2,Great #TETRA in India event in Mumbai. Next event Tuesday in Jakarta. See you there ? http://t.co/jooWAgGc
1,"Talking of Bond &amp; SKYFALL, Variety, the children's charity is holding the premiere on nov 7th at Sylvia Park. Tickets @ http://t.co/yEiCrsc8"
1,Thought i would try the black glasses look....i may need the Malcolm X joints tho' http://t.co/TJC1Zvzx
2,@AbbiePincott there was no handshake abigayle? Also when I come in tomorrow I expect my new schuh tee you ordered to be there... Good girl
1,(Reuters) - The season opener between the New York Knicks and Brooklyn Nets set for Thursday at the Barclays Cen ...  http://t.co/elPgNPH9
1,"@Wzzz Going to Elon University. It's a private ubi at a damn ulu place. No worries, i'm going off on 22nd august. Haha."
1,Tomorrow the field gets set for #Daytona500  Duels start 2pm on #SPEED All starts 10am with Nationwide practice on #ESPN2 Trucks at NOON
1,Why wait for the videos when you can come see duels official live tomorrow? I may have vodka on my person too! Ha
2,"A great read with your Saturday morning coffee. I'm voting for a pres working on social justice, tolerance, &amp; equality. http://t.co/9I5o8L8s"
2,@SeymoreCAKE @jmause3 at least there is hope coming around February. I'm looking at a team where JR Smith is the X-Factor.
1,Raymond's been busy and we have homemade Gingerbread with lemon icing for tomorrow's homemade cake.  Soups will... http://t.co/6hcOhvvb
2,"""Sarah G. Day"" I love you!!! Stay sweet and simple, dude! Can't wait for your show on Sunday!"
2,@DynaMiteTM oh that's right Duels are tomorrow ha good luck to you and will
1,Duels official... This Saturday... At out of the bedroom be there!
1,"October is like the road to WrestleMania in reality. Halloween = Royal Rumble, Thanksgiving = Elimination Chamber, Christmas = WrestleMania."
2,"James Murphy may b right-If pretentiousness leads to reading great books/listening to great music, even just to impress-you pry win in end"
0,"I had a ""nightmare"" last night where I missed the 2nd rd of my #FantasyBasketball draft and they autodrafted me JR Smith. #truestory lol"
0,@dannyislington nah I havnt knew about the Adidas deal! U like it? I'm undecided....   Where u watching game sat? I'm trying to get it off!
1,"I'm going to Clutch at Buster's Billiards &amp; Backroom in Lexington, KY - Dec 28 http://t.co/uUvNmgtS"
1,"#SGS Fury on brink of beating Haye to Vitali: Tyson Fury is set to face Denis Boytsov on December 1, with the wi... http://t.co/r6tkMHQI"
2,4 more days to go and we're off to the @bycLIVE London Conference on Saturday - we're excited to network with other Youth Councils again!
2,Watney fires 61 to win CIMB Classic: Nick Watney fired a 10-under 61 on Sunday to rally and win the CIMB Classic... http://t.co/eFmBbfkZ
2,@BigTexassChan I fux wit yo 3rd choice but Gifted Hands (the Ben Carson story) and Alex Haley's autobiography of Malcolm X my top 2
1,@Dawnella26 I'll look it up tomorrow..I only wanted to hear Keith Urban &amp; Carrie Underwood sing &amp; who won entertainer of the year lol
2,"Dino's Invitational dual meet tomorrow in Calgary, then Rocky Mountain Cup to follow. Rip it up Bears and Pandas #bustamove"
1,Watched Unofficially Yours for the 1st time... Pede na kaya lang bitin.
1,[ABS-CBN News] Aquino on Enrile's memoirs: May all of us seek in this book the lessons that will allow us to advance as a people
1,"Madonna may have helped paved the road for singers like Rihanna, Katy Perry , Gaga etc.. but Rih owns that road now."
2,I hope Miami does this to the Knicks on Friday. #TeamHEAT
1,"Repio CEO Neil Cox is speaking at Chicago's Social Media Week tomorrow about ""Social Media &amp; The Changing Face of Employment - Check it..."
2,Watching Die Hard for the 1st time with @linpel &amp; @lettersfromgena. Alan Rickman makes this better than it already was.
1,V-P nominee Jaswant likely to meet Jayalalithaa on August 6: 'Some of our leaders are also in touch with Trinamool Congress Chi...  #News
2,"@svmixradio The Winans are doing the smash hit ""Tomorrow"" its cool but not the same without all the brothers. More on the Whitney Memorial."
1,"10 Things to Know for Friday: The U.S. Postal Service, on the brink of default on a second multibillion-dollar p... http://t.co/FqmLkARG"
1,"The regular-season opener Thursday between the Brooklyn Nets and the New York Knicks, wh... http://t.co/kvPXXch4 :: http://t.co/ZxIgzMCV"
0,If you call me 'Good Girl' one more time you may find my scolding hot coffee heading towards your crotchal region.
2,Otw back to La Salle!! Hehehehe watched Unofficially Yours for the 2nd time w @jantiamwatt & @superxmaika!
2,"Enjoying my 1st time on Caltrain - bikes on the 1st floor, passengers on the 2nd floor. http://t.co/QO2tAnKe"
2,A Big congrats to Kevin McCarthy who was victorious on Saturday in the Presidents Day comp with a fine performance of very steady golf.
2,Scoop! Elmbridge Choir performing with Brit Award classic boy-band BLAKE on May 24th at Epsom Playhouse! Yoohoo how cool is that!
1,My trick or treating will happen tomorrow night..at Walgreens....in the candy aisle.
1,@LowerEastScribe AAs being regulated to Feb I agree with you. Malcolm X being taught in 2nd grade I can go either way on.
2,@AcousticCrowds DM me your number and I'll send you a pic of the dress I'm wearing Wednesday. It's perfect for being the Black Dahlia.&lt;3
0,SS but they have really good music and it's a very sad thing that Mitch Lucker died may he rest in peace #RIPMitchLucker
2,"omg wait, Bel Ami comes out tomorrow! I'm going to watch it, finally."
1,"@RespectMyCurvez imma know alot about it next Saturday, imma be at Morgan State but imma slide down to D.C. for a hot second"
0,@Raiders_Spurs Reggie isn't interested in dealing picks like the old regime.  Can't see him parting with anything other than a 6th or 7th
1,Another Saturday where it seems like Plan B is gonna take over.
1,"@alfredoflores follow @amandawanxo and meet her on NOVEMBER 26, she'll be at the bell center by 4:00 pm. PLEASE FREDO."
2,It's our 6th Birthday!!!!! Reggie your the best partner ever!!!! We would like to thank all of our brides who... http://t.co/Dhfw3Z7F
0,#Khader Exists Israeli high court will hear case of Khader Adnan on Thursday. That may well be too late. Where are the protests?
0,"Not able to watch the Enrile documentary, but I've a sense he (yet again) won't like tomorrow's INQ editorial."
0,Why does the Knicks/Heat game have to come on tomorrow night during BibleBall? Oh well I'd rather play than watch any day!
1,Hmm Raspberry Pi - Scrap iPads in the class room - have some Pi instead #education @tdsb http://t.co/GkCo8blC
0,ima go see LAMB OF GOD tomorrow in hollyWEED. come get punched in the fuckin face in the pit
1,"Demon Gaze, a next-gen Dungeon RPG for the the PlayStation Vita [1st trailer and screens]: Kadokawa Games today ... http://t.co/BBuO2Vzt"
1,"Does Girls Gone Wild still make commercials?  If, God Forbid, this one goes to extras, we may find out."
2,"""Tomorrow"" by The Winans is on my heart so heavy this morning... Wonder who needs to hear it!"
1,@destineejoy I think this kid is a wrestler?!? Imaaa talk to you tomorrow about it!
2,@thmazing Also the way to go at Zachary's is the stuffed mushroom and spinach. Excellent. (note: this opinion may be out-of-date).
1,@strapupshawty15 Hey Reggie. How are you ?  I'm very sorry that haven't had the chance to get back to you. I'll e-mail you tomorrow
1,@FrankGravagna real ones are avail about a month or so b4 Mardi Gras (Day B4 Ash Wed)
2,@Sep29th happy 16th birthday Rella . Get drunk for me frl . Enjoy your day &amp; wish you many more !
1,@hannahcollisson Aged under 26 and keen to become a foreign correspondent? Apply for the Marie Colvin scholarship http://t.co/o42arwun
1,Catch Supersport United vs Bidvest Wits at the Lucas Moripe Stadium at 15H30 on Saturday LIVE on SS4 #SSFootball
0,"You know what, i dont give a shit about tomorrow YOLO"
1,"Cong to hold rallies on FDI. The first rally will be held at Delhi's Ramlila ground on Oct 28, to be addressed by the PM and Mrs S Gandhi."
2,@BrianMacleodRLP Thanks for the follow Brian! Hope you have a Super Tuesday!
2,"I gotta play that ""Friday"" track by Flatbush Zombies to finish a great day."
0,"""Valor"" video shoot tomorrow night... Hope it's stupid creative!"
0,bought tix for sat's nets game b4 prices jumpd and @ticketsnow allowd seller to reneg w/o proof the tix arent available #POORCUSTOMERSERVICE
2,@padrebrey Good point!  Ash Wednesday isn't a day of obligation?  I've never missed one.
2,"@PimpMamaNayy GOOD GIRL, I'll see you tomorrow?"
2,This years NBA schedule got me pumped for the season. Knicks Vs. Nets in its 1st NBA's Battle of New York. We already know its NYK town.
1,"Jul 82 UK heavy metal band Judas Priest release their 8th album Screaming For Vengeance,  with the single ""You've Got Another Thing Comin""."
2,Thanks to all who came down to Mardis Gras in July at the Fullerton Downtown Plaza last night. All proceeds went... http://t.co/62uOiY2E
1,Tiffany will be one of the MCs along with CNBlue's Yonghwa and Beast's Gikwang for SBS KPOP Super Concert on November 10  cr: ForeverJeTi
1,Imaaa make moves tomorrow !
1,"@pauldalglish ...starting 11 in the 1st half featured players who have not been in the managers plans, Cole, Henderson, Downing etc..."
2,this article about Senate president Enrile is very interesting :) http://t.co/kpS32TvM
1,"@StewartStarlit - Ever hear Tamias live cover of the Winans ""Tomorrow"""
2,"Save the date: 11/14, @jmcurleybar. We've got some surprises coming your way! Info on Monday."
1,Fun Friday: a long procession of elementary school children march along the Ring Road in Iqaluit at around 3:15... http://t.co/P7G5wkgl
0,"@HartHanson :( For what it's worth, I thought The Finder was a funny, clever show. Sad it didn't even get a 2nd season."
1,Anybody in the #dmv want to buy a pair of Anthony Hamilton tickets? Dm me for details. The show is tomorrow at Constitution Hall.
1,"This time NEXT SATURDAY NIGHT we will be about to kick off MEGAchurch with Stan Walker, JC Epidemic &amp; Michael Franzese! 7 sleeps!"
1,"Go try and win a PS Vita at the Lollipop Chainsaw Event at Fish &amp; Co. @ Glasshouse. You may get bitten by zombies, but it's a PS Vita!"
0,"my sister just sat up and asked where katie was going to sleep. she is a little too old for an imaginary friend, don't ya think?"
0,Going to try &amp; watch Act Of Valor for the 2nd time. The part I seen are pretty bad ass
1,"Typical Sat with the team (@ NJ National Guard Armory for Meek Mill, Machine Gun Kelly, Vado and Funkmaster Flex) http://t.co/LTgpadc9"
1,Perth listeners: Nick is giving the talk 'Food &amp; Social Justice' @Ecoxpo @ 3.30 tomorrow (Friday) #green #animalrights http://t.co/kgNJ4NSp
2,"@alfredoflores follow @amandawanxo , find her on NOVEMBER 26. meet her. she'll be at the bell center by 4:00pm ITS HER DREAM 2 MEET U!!90"
2,"@mrjimBob @booksellercrow she's alright, she'll win the Brit Award for best female if she breaks wind between now and May."
2,"The Eight Day of the week: Sarah G. Day!! Where you can party party,laugh,dance and go crazy! #SarahGLive on Sunday guys:)"
2,"These lil girls singing ""Birthday Cake"" .....girl it was yo 10th birthday the other day smh lol"
2,@loserboy well shit! I hope your back for the morning show. I need you on my drive to Cupertino on Monday! Have fun!
1,Hey everyone! If you are competing in districts at Lake Braddock on Monday you need to make sure to do the DECA test by 5pm tomorrow!!
0,"I spoke too soon. Flight just cancelled. Looks like I'm stranded in Calgary. I'll try again tomorrow am! Eek, I hope I make it #IYCsask."
0,Caltrain just can't catch a break. MT @Caltrain_News About 10:30 a.m. train #425 struck a female on the train tracks south of 16th Street
1,"JBid sounded a bit like James Murphy last night ""I was there ..."" (""when Ronald Reagan ...""/""at the 1st Can show"") http://t.co/WPDJu9gq"
1,@KingSwaGGyy yeaa im still lookin smh...may have to go to the adidas store. The asian dudes wear em 24/7.
1,@marionjoseph7  going sylvia park tomolols and den night market l8ter on that same day and then early bed and sunday idk aye?
0,#NBA The Brooklyn Nets opener vs. the New York Knicks is postponed. It was originally scheduled for Thursday evening.
1,@brianaauerbach me and Katie are busy after school we have to go to playtoes and stuff. But Saturday morning. Lets do it! Then beach
2,@AshaToAshes Ash Wednesday they put ash crosses on your forehead that was the joke lol
1,How do y'all feel about moving Presidents Day to August? August lacks a three day weekend. Then make Lincoln's b-day a day off too. #boom
0,"Centre suffering from 'policy paralysis', alleges Jayalalithaa: Jayalalithaa on Tuesday charged the UPA governme... http://t.co/FKTzJL5G"
1,I am going to the seminar Richie Hawtin (official page) is hosting at Concordia this Monday. First time going to... http://t.co/SXxFTpS3
1,Bruh like was this the DJ from Club Bodi i swear i heard the same music Thursday night lol
